URL,Event,Date,R_Name,B_Name,R_Result,B_Result,Bout Type,Method,Round,Time,Format,Total Time,Referee,R_KD,B_KD,R_Sig. Str. Landed,R_Sig. Str. Attempted,R_Sig. Str. %,B_Sig. Str. Landed,B_Sig. Str. Attempted,B_Sig. Str. %,R_Total Str. Landed,R_Total Str. Attempted,B_Total Str. Landed,B_Total Str. Attempted,R_TD Landed,R_TD Attempted,R_TD %,B_TD Landed,B_TD Attempted,B_TD %,R_Sub. Att,B_Sub. Att,R_Ctrl,B_Ctrl
http://ufcstats.com/fight-details/fae99a4089f8abb0,UFC 247: Jones vs. Reyes,2020-02-08,Jon Jones,Dominick Reyes,W,L,UFC Light Heavyweight Title Bout,Decision - Unanimous,5,5.0,5 Rnd (5-5-5-5-5),25.0,Dan Miragliotta,0.0,0.0,104.0,166.0,62.0,116.0,259.0,44.0,107.0,170.0,119.0,263.0,2.0,9.0,22.0,0.0,0.0,,0.0,0.0,1.6833333333333333,0.0
http://ufcstats.com/fight-details/8725dc88f2e0a6f3,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Mark De La Rosa,Raulian Paiva,L,W,Flyweight Bout,KO/TKO,2,4.7,3 Rnd (5-5-5),9.7,Robert Romero,0.0,1.0,45.0,124.0,36.0,54.0,126.0,42.0,45.0,124.0,67.0,139.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.8
http://ufcstats.com/fight-details/d629aa5eb31a1e38,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Macy Chiasson,Shanna Young,W,L,Women's Bantamweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Herb Dean,0.0,0.0,86.0,166.0,51.0,40.0,71.0,56.0,154.0,253.0,50.0,83.0,3.0,8.0,37.0,0.0,1.0,0.0,0.0,0.0,8.55,0.36666666666666664
http://ufcstats.com/fight-details/51218519be104794,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Casey Kenney,Merab Dvalishvili,L,W,Bantamweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Joe Coca,0.0,0.0,45.0,118.0,38.0,63.0,181.0,34.0,47.0,120.0,114.0,241.0,0.0,0.0,,12.0,24.0,50.0,0.0,0.0,0.08333333333333333,5.666666666666667
http://ufcstats.com/fight-details/94c0819fde11364d,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Devin Clark,Dequan Townsend,W,L,Light Heavyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Jason Herzog,0.0,0.0,39.0,54.0,72.0,6.0,36.0,16.0,122.0,150.0,37.0,69.0,3.0,4.0,75.0,0.0,0.0,,0.0,0.0,10.1,0.0
http://ufcstats.com/fight-details/f3e2038bfb9b5d9d,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Jim Miller,Scott Holtzman,L,W,Lightweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Robert Romero,0.0,0.0,58.0,121.0,47.0,88.0,197.0,44.0,66.0,131.0,120.0,231.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.45,4.95
http://ufcstats.com/fight-details/08426f06239d903c,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,John Dodson,Nathaniel Wood,W,L,Bantamweight Bout,KO/TKO,3,0.26666666666666666,3 Rnd (5-5-5),10.266666666666667,Joe Coca,1.0,0.0,39.0,72.0,54.0,46.0,99.0,46.0,57.0,91.0,68.0,124.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,1.9833333333333334,0.8
http://ufcstats.com/fight-details/2dc48a745d6c662b,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Tim Means,Daniel Rodriguez,L,W,Welterweight Bout,Submission,2,3.6166666666666667,3 Rnd (5-5-5),8.616666666666667,Herb Dean,0.0,1.0,41.0,95.0,43.0,49.0,121.0,40.0,41.0,95.0,49.0,121.0,1.0,3.0,33.0,0.0,0.0,,0.0,1.0,0.18333333333333332,0.06666666666666667
http://ufcstats.com/fight-details/eab100e978c730c5,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Lando Vannata,Yancy Medeiros,W,L,Lightweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,,0.0,0.0,99.0,188.0,52.0,68.0,193.0,35.0,100.0,189.0,68.0,193.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.0
http://ufcstats.com/fight-details/b41e3be867afd6fa,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Rogerio Bontorin,Ray Borg,L,W,Flyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Herb Dean,0.0,0.0,9.0,20.0,45.0,35.0,45.0,77.0,24.0,35.0,60.0,74.0,0.0,2.0,0.0,10.0,19.0,52.0,0.0,0.0,1.7166666666666668,11.383333333333333
http://ufcstats.com/fight-details/9d98e1c0d62213cf,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Brok Weaver,Kazula Vargas,W,L,Lightweight Bout,DQ,1,4.033333333333333,3 Rnd (5-5-5),4.033333333333333,Robert Romero,0.0,0.0,5.0,9.0,55.0,15.0,29.0,51.0,6.0,10.0,50.0,64.0,0.0,0.0,,1.0,2.0,50.0,1.0,0.0,0.0,3.1333333333333333
http://ufcstats.com/fight-details/96919cf8d3e988ff,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Montana De La Rosa,Mara Romero Borella,W,L,Women's Flyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Joe Coca,1.0,0.0,27.0,67.0,40.0,23.0,53.0,43.0,74.0,128.0,64.0,99.0,1.0,3.0,33.0,1.0,2.0,50.0,1.0,0.0,8.5,1.8
http://ufcstats.com/fight-details/a02ffaf1fe462d28,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Diego Sanchez,Michel Pereira,W,L,Welterweight Bout,DQ,3,3.15,3 Rnd (5-5-5),13.15,Jason Herzog,0.0,1.0,25.0,64.0,39.0,53.0,91.0,58.0,29.0,68.0,56.0,94.0,0.0,6.0,0.0,2.0,2.0,100.0,0.0,0.0,0.16666666666666666,0.8166666666666667
http://ufcstats.com/fight-details/801b3f24c670f19a,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Corey Anderson,Jan Blachowicz,L,W,Light Heavyweight Bout,KO/TKO,1,3.1333333333333333,5 Rnd (5-5-5-5-5),3.1333333333333333,Herb Dean,0.0,1.0,11.0,27.0,40.0,13.0,31.0,41.0,11.0,27.0,13.0,31.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.05,0.03333333333333333
http://ufcstats.com/fight-details/102fb91414fd24ab,UFC Fight Night: Felder vs. Hooker,2020-02-22,Priscila Cachoeira,Shana Dobson,W,L,Women's Flyweight Bout,KO/TKO,1,0.6666666666666666,3 Rnd (5-5-5),0.6666666666666666,Neil Swailes,1.0,0.0,8.0,18.0,44.0,5.0,11.0,45.0,8.0,18.0,5.0,11.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.03333333333333333,0.0
http://ufcstats.com/fight-details/af5b940f2c686524,UFC Fight Night: Felder vs. Hooker,2020-02-22,Loma Lookboonmee,Angela Hill,L,W,Women's Strawweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,John Sharp,0.0,0.0,53.0,130.0,40.0,48.0,126.0,38.0,68.0,156.0,70.0,163.0,1.0,1.0,100.0,1.0,4.0,25.0,0.0,1.0,1.5833333333333335,3.2
http://ufcstats.com/fight-details/ecc23234e820458d,UFC Fight Night: Felder vs. Hooker,2020-02-22,Kai Kara-France,Tyson Nam,W,L,Flyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Marc Goddard,0.0,0.0,78.0,257.0,30.0,50.0,153.0,32.0,78.0,257.0,52.0,155.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2833333333333333,0.8833333333333333
http://ufcstats.com/fight-details/03c2707563915d7d,UFC Fight Night: Felder vs. Hooker,2020-02-22,Callan Potter,Song Kenan,L,W,Welterweight Bout,KO/TKO,1,2.3333333333333335,3 Rnd (5-5-5),2.3333333333333335,Neil Swailes,0.0,1.0,7.0,15.0,46.0,17.0,35.0,48.0,8.0,17.0,21.0,40.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.05,0.11666666666666667
http://ufcstats.com/fight-details/3bd20b66b585d621,UFC Fight Night: Felder vs. Hooker,2020-02-22,Jake Matthews,Emil Meek,W,L,Welterweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,John Sharp,1.0,0.0,33.0,73.0,45.0,50.0,118.0,42.0,71.0,112.0,85.0,162.0,4.0,7.0,57.0,0.0,1.0,0.0,0.0,0.0,8.45,0.06666666666666667
http://ufcstats.com/fight-details/02bdb7a5b2986571,UFC Fight Night: Felder vs. Hooker,2020-02-22,Jalin Turner,Josh Culibao,W,L,Lightweight Bout,KO/TKO,2,3.0166666666666666,3 Rnd (5-5-5),8.016666666666666,Mark Craig,0.0,0.0,55.0,91.0,60.0,12.0,28.0,42.0,90.0,129.0,12.0,30.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,4.35,0.16666666666666666
http://ufcstats.com/fight-details/f882cf76a8bce308,UFC Fight Night: Felder vs. Hooker,2020-02-22,Kevin Aguilar,Zubaira Tukhugov,L,W,Featherweight Bout,KO/TKO,1,3.35,3 Rnd (5-5-5),3.35,Marc Goddard,0.0,2.0,9.0,28.0,32.0,28.0,36.0,77.0,9.0,28.0,28.0,37.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.15
http://ufcstats.com/fight-details/6d48f75153e4ad6b,UFC Fight Night: Felder vs. Hooker,2020-02-22,Brad Riddell,Magomed Mustafaev,W,L,Lightweight Bout,Decision - Split,3,5.0,3 Rnd (5-5-5),15.0,John Sharp,1.0,0.0,38.0,72.0,52.0,28.0,46.0,60.0,60.0,97.0,36.0,56.0,1.0,1.0,100.0,8.0,11.0,72.0,0.0,0.0,2.033333333333333,7.05
http://ufcstats.com/fight-details/9bc18b63b07bb328,UFC Fight Night: Felder vs. Hooker,2020-02-22,Ben Sosoli,Marcos Rogerio de Lima,L,W,Heavyweight Bout,KO/TKO,1,1.4666666666666668,3 Rnd (5-5-5),1.4666666666666668,Neil Swailes,0.0,1.0,5.0,17.0,29.0,19.0,34.0,55.0,5.0,17.0,19.0,34.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.03333333333333333
http://ufcstats.com/fight-details/060987bb3025a0a8,UFC Fight Night: Felder vs. Hooker,2020-02-22,Karolina Kowalkiewicz,Yan Xiaonan,L,W,Women's Strawweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Mark Craig,0.0,0.0,38.0,85.0,44.0,93.0,178.0,52.0,51.0,103.0,157.0,254.0,0.0,1.0,0.0,5.0,6.0,83.0,1.0,0.0,1.7333333333333334,5.116666666666666
http://ufcstats.com/fight-details/2b417eb1ffa56ac1,UFC Fight Night: Felder vs. Hooker,2020-02-22,Jimmy Crute,Michal Oleksiejczuk,W,L,Light Heavyweight Bout,Submission,1,3.4833333333333334,3 Rnd (5-5-5),3.4833333333333334,John Sharp,0.0,0.0,2.0,8.0,25.0,3.0,6.0,50.0,13.0,23.0,7.0,10.0,8.0,10.0,80.0,0.0,0.0,,1.0,0.0,3.05,0.0
http://ufcstats.com/fight-details/5fceb95c29d929bc,UFC Fight Night: Felder vs. Hooker,2020-02-22,Paul Felder,Dan Hooker,L,W,Lightweight Bout,Decision - Split,5,5.0,5 Rnd (5-5-5-5-5),25.0,Marc Goddard,0.0,0.0,110.0,230.0,47.0,122.0,221.0,55.0,119.0,243.0,133.0,234.0,0.0,1.0,0.0,1.0,5.0,20.0,0.0,0.0,0.05,5.083333333333333
http://ufcstats.com/fight-details/533d0b5c0adfa15f,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Sean Brady,Ismail Naurdiev,W,L,Welterweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Scott Howard,0.0,0.0,47.0,91.0,51.0,37.0,87.0,42.0,125.0,191.0,38.0,88.0,4.0,9.0,44.0,0.0,1.0,0.0,1.0,0.0,7.966666666666667,0.3
http://ufcstats.com/fight-details/0bcb04163f8d8ead,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Aalon Cruz,Spike Carlyle,L,W,Featherweight Bout,KO/TKO,1,1.4166666666666667,3 Rnd (5-5-5),1.4166666666666667,Scott Howard,0.0,0.0,2.0,12.0,16.0,20.0,29.0,68.0,2.0,12.0,29.0,38.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.08333333333333333,0.11666666666666667
http://ufcstats.com/fight-details/59861c3d19eb46ef,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Jordan Griffin,TJ Brown,W,L,Featherweight Bout,Submission,2,3.6333333333333333,3 Rnd (5-5-5),8.633333333333333,Mike King,0.0,0.0,15.0,23.0,65.0,32.0,47.0,68.0,20.0,28.0,91.0,119.0,0.0,1.0,0.0,7.0,7.0,100.0,3.0,0.0,0.08333333333333333,7.533333333333333
http://ufcstats.com/fight-details/9d2f7d29bb9c9034,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Luis Pena,Steve Garcia,W,L,Lightweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Mike King,0.0,0.0,27.0,42.0,64.0,21.0,39.0,53.0,58.0,95.0,98.0,153.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,14.033333333333333,0.23333333333333334
http://ufcstats.com/fight-details/e30b9829e42aa4ca,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Marcin Tybura,Serghei Spivac,W,L,Heavyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Bill Bookwalter,0.0,0.0,43.0,106.0,40.0,26.0,83.0,31.0,116.0,199.0,40.0,101.0,2.0,8.0,25.0,0.0,1.0,0.0,0.0,0.0,8.366666666666667,0.0
http://ufcstats.com/fight-details/d9a218ac3e148541,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Brendan Allen,Tom Breese,W,L,Middleweight Bout,KO/TKO,1,4.783333333333333,3 Rnd (5-5-5),4.783333333333333,Bill Bookwalter,0.0,0.0,20.0,29.0,68.0,4.0,5.0,80.0,38.0,52.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.233333333333333,0.2
http://ufcstats.com/fight-details/0e3af9b5e1b3ae80,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Gabriel Silva,Kyler Phillips,L,W,Bantamweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Dan Miragliotta,0.0,0.0,31.0,97.0,31.0,89.0,168.0,52.0,43.0,112.0,112.0,195.0,2.0,6.0,33.0,2.0,4.0,50.0,1.0,1.0,2.4833333333333334,5.866666666666667
http://ufcstats.com/fight-details/eba6055d217d5b99,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Grant Dawson,Darrick Minner,W,L,Featherweight Bout,Submission,2,1.6333333333333333,3 Rnd (5-5-5),6.633333333333333,Kevin MacDonald,0.0,0.0,15.0,22.0,68.0,4.0,7.0,57.0,42.0,52.0,26.0,29.0,2.0,3.0,66.0,1.0,1.0,100.0,2.0,2.0,5.25,0.43333333333333335
http://ufcstats.com/fight-details/671f42536454e541,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Megan Anderson,Norma Dumont,W,L,Women's Featherweight Bout,KO/TKO,1,3.5166666666666666,3 Rnd (5-5-5),3.5166666666666666,Kevin MacDonald,1.0,0.0,7.0,14.0,50.0,5.0,16.0,31.0,32.0,39.0,14.0,25.0,0.0,1.0,0.0,1.0,3.0,33.0,0.0,0.0,0.23333333333333334,2.3166666666666664
http://ufcstats.com/fight-details/f5b49f4c5a27e53b,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Ion Cutelaba,Magomed Ankalaev,L,W,Light Heavyweight Bout,KO/TKO,1,0.6333333333333333,3 Rnd (5-5-5),0.6333333333333333,Kevin MacDonald,0.0,0.0,5.0,11.0,45.0,8.0,12.0,66.0,5.0,11.0,8.0,12.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
http://ufcstats.com/fight-details/8a85dffa80e6c7bd,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Felicia Spencer,Zarah Fairn,W,L,Women's Featherweight Bout,KO/TKO,1,3.6166666666666667,3 Rnd (5-5-5),3.6166666666666667,Dan Miragliotta,0.0,0.0,40.0,64.0,62.0,13.0,28.0,46.0,68.0,98.0,14.0,29.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,2.35,0.0
http://ufcstats.com/fight-details/e8219ea7da46f67f,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,Joseph Benavidez,Deiveson Figueiredo,L,W,Flyweight Bout,KO/TKO,2,1.9,5 Rnd (5-5-5-5-5),6.9,Dan Miragliotta,0.0,1.0,46.0,94.0,48.0,25.0,49.0,51.0,46.0,94.0,25.0,49.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,1.0,0.16666666666666666,0.45
http://ufcstats.com/fight-details/467e08195b29e857,UFC 248: Adesanya vs. Romero,2020-03-07,Batgerel Danaa,Guido Cannetti,W,L,Bantamweight Bout,KO/TKO,1,3.0166666666666666,3 Rnd (5-5-5),3.0166666666666666,Chris Tognoni,1.0,0.0,17.0,33.0,51.0,11.0,23.0,47.0,17.0,33.0,11.0,23.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.05,0.0
http://ufcstats.com/fight-details/daa38964824f1b9f,UFC 248: Adesanya vs. Romero,2020-03-07,Giga Chikadze,Jamall Emmers,W,L,Featherweight Bout,Decision - Split,3,5.0,3 Rnd (5-5-5),15.0,Mark Smith,0.0,0.0,38.0,122.0,31.0,54.0,127.0,42.0,40.0,125.0,57.0,130.0,0.0,0.0,,2.0,6.0,33.0,0.0,0.0,0.3333333333333333,2.05
http://ufcstats.com/fight-details/d671f436fab2a252,UFC 248: Adesanya vs. Romero,2020-03-07,Gerald Meerschaert,Deron Winn,W,L,Middleweight Bout,Submission,3,2.216666666666667,3 Rnd (5-5-5),12.216666666666667,Keith Peterson,1.0,0.0,86.0,187.0,45.0,53.0,111.0,47.0,86.0,188.0,53.0,111.0,1.0,1.0,100.0,1.0,2.0,50.0,1.0,0.0,0.35,0.18333333333333332
http://ufcstats.com/fight-details/a70c43cafabc73c3,UFC 248: Adesanya vs. Romero,2020-03-07,Rodolfo Vieira,Saparbeg Safarov,W,L,Middleweight Bout,Submission,1,2.966666666666667,3 Rnd (5-5-5),2.966666666666667,Jason Herzog,0.0,0.0,5.0,10.0,50.0,5.0,10.0,50.0,10.0,15.0,7.0,12.0,2.0,2.0,100.0,0.0,0.0,,1.0,0.0,1.9,0.0
http://ufcstats.com/fight-details/60c441c5838dfac2,UFC 248: Adesanya vs. Romero,2020-03-07,Mark Madsen,Austin Hubbard,W,L,Lightweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Chris Tognoni,0.0,0.0,15.0,58.0,25.0,41.0,75.0,54.0,20.0,65.0,45.0,79.0,8.0,12.0,66.0,0.0,0.0,,0.0,0.0,8.016666666666667,0.0
http://ufcstats.com/fight-details/cd258394e8d58d04,UFC 248: Adesanya vs. Romero,2020-03-07,Sean O'Malley,Jose Quinonez,W,L,Bantamweight Bout,KO/TKO,1,2.033333333333333,3 Rnd (5-5-5),2.033333333333333,Dan Miragliotta,0.0,0.0,18.0,22.0,81.0,0.0,11.0,0.0,18.0,22.0,0.0,11.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.03333333333333333,0.0
http://ufcstats.com/fight-details/4d607b6ddc77a34c,UFC 248: Adesanya vs. Romero,2020-03-07,Alex Oliveira,Max Griffin,W,L,Welterweight Bout,Decision - Split,3,5.0,3 Rnd (5-5-5),15.0,Mark Smith,0.0,0.0,40.0,77.0,51.0,23.0,50.0,46.0,61.0,98.0,62.0,96.0,1.0,5.0,20.0,2.0,3.0,66.0,0.0,0.0,3.5,5.55
http://ufcstats.com/fight-details/d66a8591af39ca7b,UFC 248: Adesanya vs. Romero,2020-03-07,Neil Magny,Li Jingliang,W,L,Welterweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Keith Peterson,0.0,0.0,74.0,139.0,53.0,16.0,62.0,25.0,123.0,188.0,16.0,65.0,4.0,7.0,57.0,2.0,3.0,66.0,0.0,0.0,5.1,3.65
http://ufcstats.com/fight-details/891470d896b1de5a,UFC 248: Adesanya vs. Romero,2020-03-07,Beneil Dariush,Drakkar Klose,W,L,Lightweight Bout,KO/TKO,2,1.0,3 Rnd (5-5-5),6.0,Jason Herzog,1.0,0.0,12.0,20.0,60.0,15.0,25.0,60.0,17.0,28.0,27.0,37.0,1.0,3.0,33.0,0.0,0.0,,2.0,0.0,4.35,0.0
http://ufcstats.com/fight-details/cf0a6466b762c668,UFC 248: Adesanya vs. Romero,2020-03-07,Zhang Weili,Joanna Jedrzejczyk,W,L,UFC Women's Strawweight Title Bout,Decision - Split,5,5.0,5 Rnd (5-5-5-5-5),25.0,Keith Peterson,0.0,0.0,165.0,408.0,40.0,186.0,360.0,51.0,170.0,413.0,196.0,370.0,1.0,8.0,12.0,0.0,0.0,,0.0,0.0,1.2333333333333334,1.0
http://ufcstats.com/fight-details/b46f2f007b622bce,UFC 248: Adesanya vs. Romero,2020-03-07,Israel Adesanya,Yoel Romero,W,L,UFC Middleweight Title Bout,Decision - Unanimous,5,5.0,5 Rnd (5-5-5-5-5),25.0,Dan Miragliotta,0.0,0.0,48.0,132.0,36.0,40.0,89.0,44.0,48.0,132.0,40.0,89.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fight-details/ef526567c4dcf371,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Veronica Hardy,Bea Malecki,L,W,Women's Bantamweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Mike Beltran,0.0,0.0,93.0,258.0,36.0,130.0,247.0,52.0,106.0,271.0,190.0,326.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.2,3.4
http://ufcstats.com/fight-details/1a2d13834696c4ab,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Bruno Silva,David Dvorak,L,W,Flyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Julio Catarino,0.0,0.0,45.0,97.0,46.0,67.0,133.0,50.0,60.0,112.0,92.0,161.0,3.0,11.0,27.0,0.0,1.0,0.0,0.0,0.0,1.5166666666666666,1.2166666666666668
http://ufcstats.com/fight-details/2a1826612a7d739c,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Mayra Bueno Silva,Maryna Moroz,L,W,Women's Flyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Camila Albuquerque,0.0,0.0,88.0,146.0,60.0,139.0,247.0,56.0,92.0,150.0,176.0,298.0,0.0,0.0,,2.0,8.0,25.0,0.0,0.0,0.75,4.483333333333333
http://ufcstats.com/fight-details/e2503ed6a1f9257d,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Rani Yahya,Enrique Barzola,D,D,Bantamweight Bout,Decision - Majority,3,5.0,3 Rnd (5-5-5),15.0,Julio Catarino,0.0,0.0,24.0,45.0,53.0,57.0,86.0,66.0,58.0,83.0,148.0,187.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,1.0,4.8,6.816666666666666
http://ufcstats.com/fight-details/9fc6aba53508dc48,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Elizeu Zaleski dos Santos,Aleksei Kunchenko,W,L,Welterweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Osiris Maia,0.0,0.0,62.0,156.0,39.0,57.0,112.0,50.0,74.0,169.0,97.0,156.0,2.0,4.0,50.0,0.0,0.0,,0.0,0.0,2.5,0.4
http://ufcstats.com/fight-details/ea303a8e6e31f264,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Amanda Ribas,Randa Markos,W,L,Women's Strawweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Camila Albuquerque,0.0,0.0,85.0,159.0,53.0,36.0,77.0,46.0,173.0,254.0,56.0,99.0,1.0,3.0,33.0,1.0,1.0,100.0,2.0,0.0,7.416666666666667,1.0
http://ufcstats.com/fight-details/b3c74554c871fbf8,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Jussier Formiga,Brandon Moreno,L,W,Flyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Eduardo Herdy,0.0,0.0,15.0,32.0,46.0,33.0,82.0,40.0,61.0,81.0,94.0,147.0,1.0,9.0,11.0,0.0,2.0,0.0,1.0,0.0,4.216666666666667,3.75
http://ufcstats.com/fight-details/dc45c8d70e256749,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Francisco Trinaldo,John Makdessi,W,L,Lightweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Osiris Maia,0.0,0.0,55.0,126.0,43.0,67.0,123.0,54.0,55.0,126.0,68.0,124.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
http://ufcstats.com/fight-details/5bba49d88db7430f,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Johnny Walker,Nikita Krylov,L,W,Light Heavyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Mike Beltran,0.0,0.0,37.0,50.0,74.0,45.0,58.0,77.0,91.0,112.0,128.0,148.0,0.0,0.0,,3.0,8.0,37.0,0.0,0.0,2.4166666666666665,11.333333333333334
http://ufcstats.com/fight-details/c26a3f4c08333886,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Renato Moicano,Damir Hadzovic,W,L,Lightweight Bout,Submission,1,0.7333333333333333,3 Rnd (5-5-5),0.7333333333333333,Eduardo Herdy,0.0,0.0,1.0,2.0,50.0,1.0,5.0,20.0,4.0,5.0,1.0,5.0,1.0,1.0,100.0,0.0,0.0,,1.0,0.0,0.4166666666666667,0.0
http://ufcstats.com/fight-details/5cee1d8f1e43d6f5,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Demian Maia,Gilbert Burns,L,W,Welterweight Bout,KO/TKO,1,2.5666666666666664,3 Rnd (5-5-5),2.5666666666666664,Osiris Maia,0.0,1.0,4.0,7.0,57.0,13.0,16.0,81.0,4.0,7.0,14.0,17.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,1.3833333333333333,0.06666666666666667
http://ufcstats.com/fight-details/e0b323dae5bf4c90,UFC Fight Night: Lee vs. Oliveira,2020-03-14,Kevin Lee,Charles Oliveira,L,W,Lightweight Bout,Submission,3,0.4666666666666667,5 Rnd (5-5-5-5-5),10.466666666666667,Mike Beltran,0.0,0.0,41.0,80.0,51.0,43.0,65.0,66.0,61.0,100.0,51.0,73.0,2.0,3.0,66.0,0.0,1.0,0.0,0.0,2.0,6.5,0.18333333333333332
http://ufcstats.com/fight-details/b70dfff154b135bf,UFC 249: Ferguson vs. Gaethje,2020-05-09,Ryan Spann,Sam Alvey,W,L,Light Heavyweight Bout,Decision - Split,3,5.0,3 Rnd (5-5-5),15.0,Dan Miragliotta,0.0,0.0,51.0,115.0,44.0,57.0,108.0,52.0,52.0,116.0,103.0,156.0,2.0,7.0,28.0,0.0,0.0,,1.0,0.0,3.0166666666666666,0.48333333333333334
