,name,url
3232,Yuya Shirai,http://ufcstats.com/fighter-details/a79bfbc01b2264d6
3233,Wes Shivers,http://ufcstats.com/fighter-details/ad863b0d57952c57
3234,Alexander Shlemenko,http://ufcstats.com/fighter-details/ed3ea649b34ddb6c
3235,Josh Shockley,http://ufcstats.com/fighter-details/1d36f1ac66cf689d
3236,Josh Shockman,http://ufcstats.com/fighter-details/821cd80aab70d5f9
3237,Akira Shoji,http://ufcstats.com/fighter-details/b0c95dc8e858452c
3238,Liudvik Sholinian,http://ufcstats.com/fighter-details/1a54231796e24a3f
3239,Jack Shore,http://ufcstats.com/fighter-details/b8a85389d115e35a
3240,Landon Showalter,http://ufcstats.com/fighter-details/35cc17760b06f36d
3241,Ivan Shtyrkov,http://ufcstats.com/fighter-details/1f4b1d7d12601c5f
3242,Brandon Shuey,http://ufcstats.com/fighter-details/585f9ffdb0cd0466
3243,Sam Sicilia,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31
3244,Kiril Sidelnikov,http://ufcstats.com/fighter-details/cf772fb504842dc3
3245,Steven Siler,http://ufcstats.com/fighter-details/d188a3b817860ec6
3246,Siala Siliga,http://ufcstats.com/fighter-details/3cf68c1d17f66af7
3247,Xavier Siller,http://ufcstats.com/fighter-details/9a08c2753184ac6d
3248,Assuerio Silva,http://ufcstats.com/fighter-details/e091482fa6648261
3249,Anderson Silva,http://ufcstats.com/fighter-details/1f454354805b6f75
3250,Wanderlei Silva,http://ufcstats.com/fighter-details/a1f6999fe57236e0
3251,Thiago Silva,http://ufcstats.com/fighter-details/2924886ee9c4c527
3252,Paulo Cesar Silva,http://ufcstats.com/fighter-details/55b8dc4e54fe2c59
3253,Jean Silva,http://ufcstats.com/fighter-details/9211aae062b799d6
3254,Edson Silva,http://ufcstats.com/fighter-details/a1153013cb5f628f
3255,Sidney Silva,http://ufcstats.com/fighter-details/a6c32678efd4f434
3256,Jay Silva,http://ufcstats.com/fighter-details/53bb0d40905b87c0
3257,Antonio Silva,http://ufcstats.com/fighter-details/8349d55cdecd393a
3258,Fabio Silva,http://ufcstats.com/fighter-details/2ba479b409011527
3259,Erick Silva,http://ufcstats.com/fighter-details/5866fc86183a9fb8
3260,Leandro Silva,http://ufcstats.com/fighter-details/159da492e000afbf
3261,Claudio Silva,http://ufcstats.com/fighter-details/6f7c616b98e18c29
3262,Wagner Silva,http://ufcstats.com/fighter-details/fb79582c410d049e
3263,Rafael Silva,http://ufcstats.com/fighter-details/a31358d90d4bb40a
3264,Joaquim Silva,http://ufcstats.com/fighter-details/ae7fe94f117f98cf
3265,Felipe Silva,http://ufcstats.com/fighter-details/1b38a2b897f6209c
3266,Dayana Silva,http://ufcstats.com/fighter-details/b19aecbfbb5508cc
3267,Bruno Silva,http://ufcstats.com/fighter-details/12ebd7d157e91701
3268,Gabriel Silva,http://ufcstats.com/fighter-details/002ca196477ce572
3269,Jacob Silva,http://ufcstats.com/fighter-details/f6f2ea21a67be3a7
3270,Natalia Silva,http://ufcstats.com/fighter-details/262d32ebda89efc4
3271,Jansey Silva,http://ufcstats.com/fighter-details/0d09efd31eb9fadf
3272,Maria Silva,http://ufcstats.com/fighter-details/4408865b4e65e374
3273,Karine Silva,http://ufcstats.com/fighter-details/9d62c2d8ee151f08
3274,Erik Silva,http://ufcstats.com/fighter-details/21b813b919776d90
3275,Douglas Silva de Andrade,http://ufcstats.com/fighter-details/3a314d9fa7c6825d
3276,Leonardo Silva de Oliveira,http://ufcstats.com/fighter-details/28e088bbcaaa6366
3277,Marcus Silveira,http://ufcstats.com/fighter-details/f717b6002486f73f
3278,Elias Silverio,http://ufcstats.com/fighter-details/52ba464d9068d871
3279,Jamey Simmons,http://ufcstats.com/fighter-details/f0fad0e9f3b65752
3280,Ricky Simon,http://ufcstats.com/fighter-details/5987b2458f4b5290
3281,Aaron Simpson,http://ufcstats.com/fighter-details/d5f820c11a121050
3282,Wes Sims,http://ufcstats.com/fighter-details/e0f7c4f3f67bc808
3283,Marlon Sims,http://ufcstats.com/fighter-details/9eedac48b497de5a
3284,Tony Sims,http://ufcstats.com/fighter-details/57bad6a84230f0c9
3285,Everett Sims,http://ufcstats.com/fighter-details/59c6d5af765df641
3286,Lodune Sincaid,http://ufcstats.com/fighter-details/265589bdd93e7ce5
3287,Rob Sinclair,http://ufcstats.com/fighter-details/3b65c9dd39741bc4
3288,Rory Singer,http://ufcstats.com/fighter-details/546015aa2ad945fd
3289,Elvis Sinosic,http://ufcstats.com/fighter-details/817e0bdf08efce2e
3290,Mitchell Sipe,http://ufcstats.com/fighter-details/71ef1111bf829b82
3291,Gian Siqueira,http://ufcstats.com/fighter-details/a46fdda658fee832
3292,Jeremia Siregar,http://ufcstats.com/fighter-details/a7ac3b1b0c4146db
3293,AJ Siscoe,http://ufcstats.com/fighter-details/fce9b4056a8ef559
3294,Yokthai Sithoar,http://ufcstats.com/fighter-details/436cdea7bdfdc016
3295,Jeri Sitzes,http://ufcstats.com/fighter-details/44a1dd0ef4373edc
3296,Dennis Siver,http://ufcstats.com/fighter-details/5f87a5c00b3d17ed
3297,Chas Skelly,http://ufcstats.com/fighter-details/4bd6b4800070b069
3298,Matt Skelton,http://ufcstats.com/fighter-details/caced97768818230
3299,Zach Skinner,http://ufcstats.com/fighter-details/c337c3c85b1871e0
3300,Brian Sleeman,http://ufcstats.com/fighter-details/9db861c26b63daa8
3301,Joe Slick,http://ufcstats.com/fighter-details/80e6d71e14c1d356
3302,Ray Sloan,http://ufcstats.com/fighter-details/a2d1d3d144fed708
3303,Kestutis Smirnovas,http://ufcstats.com/fighter-details/1979c80150f630c4
3304,Maurice Smith,http://ufcstats.com/fighter-details/33e33d51f289d2a1
3305,Patrick Smith,http://ufcstats.com/fighter-details/46c8ec317aff28ac
3306,Scott Smith,http://ufcstats.com/fighter-details/3410cf010558dc8b
3307,Eric Smith,http://ufcstats.com/fighter-details/9114c8ded5ccd71d
3308,Josh Smith,http://ufcstats.com/fighter-details/f626aa1c85f8af03
3309,David Smith,http://ufcstats.com/fighter-details/e955046551f8c7dd
3310,Adam Smith,http://ufcstats.com/fighter-details/754968e325d6f60d
3311,Dillon Smith,http://ufcstats.com/fighter-details/ffee353f55e3aa2c
3312,Trevor Smith,http://ufcstats.com/fighter-details/f797f0c57a83353e
3313,Anthony Smith,http://ufcstats.com/fighter-details/d4c9dcd330403612
3314,Colton Smith,http://ufcstats.com/fighter-details/2e25c1d983c26311
3315,Gilbert Smith,http://ufcstats.com/fighter-details/54ed8dc6f8c31207
3316,Leslie Smith,http://ufcstats.com/fighter-details/76984112f697631f
3317,Devonte Smith,http://ufcstats.com/fighter-details/207773daeb4afa7b
3318,Cole Smith,http://ufcstats.com/fighter-details/56709e66f1c6008f
3319,Nate Smith,http://ufcstats.com/fighter-details/0bbb69f69c9a2eea
3320,Walter Smith-Cotito,http://ufcstats.com/fighter-details/625b65b45c1c6888
3321,Justin Smitley,http://ufcstats.com/fighter-details/c5776fa8f4bf77aa
3322,Dmitrii Smoliakov,http://ufcstats.com/fighter-details/75afb06215a07341
3323,Louis Smolka,http://ufcstats.com/fighter-details/d2bc285ead803db0
3324,Shimon Smotritsky,http://ufcstats.com/fighter-details/1b0491ef0f9c965e
3325,Richie Smullen,http://ufcstats.com/fighter-details/f75c5ca0d91b9115
3326,Devin Smyth,http://ufcstats.com/fighter-details/7684c8137b4545ba
3327,Denis Sobolev,http://ufcstats.com/fighter-details/03b1e846b09f721d
3328,Peter Sobotta,http://ufcstats.com/fighter-details/1fcfc3709fe58151
3329,Renato Sobral,http://ufcstats.com/fighter-details/d468288756ae3982
3330,Rameau Thierry Sokoudjou,http://ufcstats.com/fighter-details/d1152823307d7e7c
3331,Joe Solecki,http://ufcstats.com/fighter-details/af65aa688d13eedf
3332,Chris Solomon,http://ufcstats.com/fighter-details/324c7a749128df8d
3333,Joe Son,http://ufcstats.com/fighter-details/83b743fedde154fb
3334,Paul Song,http://ufcstats.com/fighter-details/9775eabcb1be1a00
3335,Song Kenan,http://ufcstats.com/fighter-details/32490e80ddab1e5a
3336,Song Yadong,http://ufcstats.com/fighter-details/efb96bf3e9ada36f
3337,Chael Sonnen,http://ufcstats.com/fighter-details/48d1f690b763934c
3338,Cody Sons,http://ufcstats.com/fighter-details/3324129f3745b300
3339,Jin Soo Son,http://ufcstats.com/fighter-details/7c9c6a884be167fe
3340,Emiliano Sordi,http://ufcstats.com/fighter-details/4c9b84d559822830
3341,Sean Soriano,http://ufcstats.com/fighter-details/bd5403efbaa445c0
3342,Punahele Soriano,http://ufcstats.com/fighter-details/64facb6cc564262d
3343,Dmitry Sosnovskiy,http://ufcstats.com/fighter-details/85ff1b9471d35238
3344,Ben Sosoli,http://ufcstats.com/fighter-details/326f94d6cfb1bf25
3345,Krzysztof Soszynski,http://ufcstats.com/fighter-details/59583ff832fe9d68
3346,George Sotiropoulos,http://ufcstats.com/fighter-details/896c322f56b8be5a
3347,Greg Soto,http://ufcstats.com/fighter-details/9c669abd35b2522f
3348,Alex Soto,http://ufcstats.com/fighter-details/d18dbcb0f8e2b55d
3349,Joe Soto,http://ufcstats.com/fighter-details/a4e85a58fbce64b2
3350,Mario Soto,http://ufcstats.com/fighter-details/cac3aaa66c20bee1
3351,Andre Soukhamthath,http://ufcstats.com/fighter-details/d0e50a3d1b250708
3352,Mario Sousa,http://ufcstats.com/fighter-details/72782745eb47161a
3353,Bobby Southworth,http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7
3354,Jacare Souza,http://ufcstats.com/fighter-details/7a703c565ccaa18f
3355,Edimilson Souza,http://ufcstats.com/fighter-details/6c7020b859c7a3ce
3356,Livinha Souza,http://ufcstats.com/fighter-details/dab8cfbb6b1db10a
3357,Bruno Souza,http://ufcstats.com/fighter-details/0e5c4e72237461bb
3358,Charon Spain,http://ufcstats.com/fighter-details/c278e8843b8abfec
3359,Chris Spang,http://ufcstats.com/fighter-details/411d012af19ecb59
3360,Andreas Spang,http://ufcstats.com/fighter-details/b9eb5b4ed07d1525
3361,Ryan Spann,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80
3362,Ron Sparks,http://ufcstats.com/fighter-details/743fd9080892501d
3363,Tommy Speer,http://ufcstats.com/fighter-details/1411c630ba711b64
3364,Patrick Speight,http://ufcstats.com/fighter-details/ae4650eb56ab6a11
3365,Sean Spencer,http://ufcstats.com/fighter-details/ab850a77a0fa487d
3366,Felicia Spencer,http://ufcstats.com/fighter-details/39d91e95949de3d9
3367,Sam Spengler,http://ufcstats.com/fighter-details/221b2a3070c7ce3e
3368,Nick Sperling,http://ufcstats.com/fighter-details/7d68f3bec89e08ec
3369,Mario Sperry,http://ufcstats.com/fighter-details/5f2197acaba7d5ef
3370,Eric Spicely,http://ufcstats.com/fighter-details/b9664eae2ac75262
3371,Waachiim Spiritwolf,http://ufcstats.com/fighter-details/71caa995674203aa
3372,Daniel Spitz,http://ufcstats.com/fighter-details/f86cb5f25d545e0e
3373,Serghei Spivac,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c
3374,Daniel Spohn,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9
3375,Pete Spratt,http://ufcstats.com/fighter-details/c3ea8deeba00462b
3376,Austin Springer,http://ufcstats.com/fighter-details/37cc294027f55e4d
3377,Georges St-Pierre,http://ufcstats.com/fighter-details/6506c1d34da9c013
3378,Bobby Stack,http://ufcstats.com/fighter-details/6436029b50a9c255
3379,Andreas Stahl,http://ufcstats.com/fighter-details/69a400af4420cd6a
3380,Ron Stallings,http://ufcstats.com/fighter-details/6dd758d34da8d254
3381,Cody Stamann,http://ufcstats.com/fighter-details/bf7ad5628363eec9
3382,Cristina Stanciu,http://ufcstats.com/fighter-details/175852708cb55776
3383,Brian Stann,http://ufcstats.com/fighter-details/579fcdfcabd23a7b
3384,Josh Stansbury,http://ufcstats.com/fighter-details/30ea504870f8597b
3385,Dion Staring,http://ufcstats.com/fighter-details/289a57039d742bfe
3386,Lucas Stark,http://ufcstats.com/fighter-details/93e4754d0984c82f
3387,Clifford Starks,http://ufcstats.com/fighter-details/5abf827d62f98fee
3388,Kalib Starnes,http://ufcstats.com/fighter-details/c8136ab8aa32c974
3389,Laureano Staropoli,http://ufcstats.com/fighter-details/a12a8314adc1c1c9
3390,Damian Stasiak,http://ufcstats.com/fighter-details/42a7e90605df3c8a
3391,Adam Steele,http://ufcstats.com/fighter-details/16044bd8762cf794
3392,Dominique Steele,http://ufcstats.com/fighter-details/68c11c27d4d56572
3393,Ricky Steele,http://ufcstats.com/fighter-details/09a6ed4ee97a5606
3394,Eric Steenberg,http://ufcstats.com/fighter-details/377bc9dc0b2745f9
3395,Steve Steinbeiss,http://ufcstats.com/fighter-details/0b5b6876c2a4723f
3396,Ray Steinbeiss,http://ufcstats.com/fighter-details/6000b5ae6c462142
3397,Dmitri Stepanov,http://ufcstats.com/fighter-details/738acab0c6934dd8
3398,Jeremy Stephens,http://ufcstats.com/fighter-details/18968f97ad34f15c
3399,Aljamain Sterling,http://ufcstats.com/fighter-details/cb696ebfb6598724
3400,Marc Stevens,http://ufcstats.com/fighter-details/310c4d4b2b32796b
3401,Joe Stevenson,http://ufcstats.com/fighter-details/79899ecf62020f6d
3402,Maia Stevenson,http://ufcstats.com/fighter-details/2fee10d5cf86bfca
3403,Luke Stewart,http://ufcstats.com/fighter-details/27b1a406ac171b19
3404,Darren Stewart,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f
3405,Kyle Stewart,http://ufcstats.com/fighter-details/bb61823f76361297
3406,Alex Stiebling,http://ufcstats.com/fighter-details/df5a77121ba84a5d
3407,Tyler Stinson,http://ufcstats.com/fighter-details/2cf520143e76cd2e
3408,Dan Stittgen,http://ufcstats.com/fighter-details/cc3147b49c7d7d92
3409,Lazar Stojadinovic,http://ufcstats.com/fighter-details/4d25497994da569c
3410,Denis Stojnic,http://ufcstats.com/fighter-details/a421465acbe59c77
3411,Julija Stoliarenko,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb
3412,Dustin Stoltzfus,http://ufcstats.com/fighter-details/71505842fb6455c3
3413,Niklas Stolze,http://ufcstats.com/fighter-details/62f7097c04311193
3414,Ken Stone,http://ufcstats.com/fighter-details/fbf0947399d14323
3415,Ryan Stonitsch,http://ufcstats.com/fighter-details/8d477c3fbe001f9d
3416,George Stork,http://ufcstats.com/fighter-details/61dd409cb40d1a55
3417,Rick Story,http://ufcstats.com/fighter-details/5b5307450405abf0
3418,Darko Stosic,http://ufcstats.com/fighter-details/025f0b1b58fbad01
3419,Greg Stott,http://ufcstats.com/fighter-details/91181b29be041f1c
3420,Curtis Stout,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
3421,Sam Stout,http://ufcstats.com/fighter-details/501b07aec9b8fc2d
3422,Tim Stout,http://ufcstats.com/fighter-details/e1a4568fec1fc24f
3423,Jesse Strader,http://ufcstats.com/fighter-details/8c39367b53eadf8a
3424,Gennaro Strangis,http://ufcstats.com/fighter-details/495add4fbede0a44
3425,Dave Strasser,http://ufcstats.com/fighter-details/980b4e712489098e
3426,Daniel Straus,http://ufcstats.com/fighter-details/15347cd4cdf01b03
3427,Gerald Strebendt,http://ufcstats.com/fighter-details/04f9fe830cf13482
3428,Sean Strickland,http://ufcstats.com/fighter-details/0d8011111be000b2
3429,Mark Striegl,http://ufcstats.com/fighter-details/ef1182eb28c17d4e
3430,Hans Stringer,http://ufcstats.com/fighter-details/523f6ad11dbe9b53
3431,Stefan Struve,http://ufcstats.com/fighter-details/ebc1f40e00e0c481
3432,Josh Stuart,http://ufcstats.com/fighter-details/601cf40c09090853
3433,Mike Stumpf,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5
3434,Kyle Sturgeon,http://ufcstats.com/fighter-details/d30415ec5e8783cd
3435,Tatiana Suarez,http://ufcstats.com/fighter-details/b08012bbe542592a
3436,Masanori Suda,http://ufcstats.com/fighter-details/3a7513372f79c8c8
3437,Genki Sudo,http://ufcstats.com/fighter-details/99dd0147dc4ef80c
3438,Lucasz Sudolski,http://ufcstats.com/fighter-details/b160e4f251283d70
3439,Daisuke Sugie,http://ufcstats.com/fighter-details/8215e4fe24e8e81b
3440,Takashi Sugiura,http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd
3441,Naho Sugiyuma,http://ufcstats.com/fighter-details/b205d4f2ff44bc89
3442,George Sullivan,http://ufcstats.com/fighter-details/6c7e25571490aa3b
3443,Amar Suloev,http://ufcstats.com/fighter-details/7aa88401f93ce836
3444,Magomed Sultanakhmedov,http://ufcstats.com/fighter-details/fe1fdc6be470f773
3445,Justin Sumter,http://ufcstats.com/fighter-details/31f9a1f56cbb6ac5
3446,Sumudaerji,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3
3447,Rama Supandhi,http://ufcstats.com/fighter-details/6d537248fe7cccf1
3448,Aji Susilo,http://ufcstats.com/fighter-details/22af3546bd967280
3449,Jason Suttie,http://ufcstats.com/fighter-details/cc5834a495d1ea08
3450,Joel Sutton,http://ufcstats.com/fighter-details/a6a9ab5a824e8f66
3451,Chad Sutton,http://ufcstats.com/fighter-details/556347e2b0e33979
3452,Danilo Suzart,http://ufcstats.com/fighter-details/3d99e5aa85d7576a
3453,Martin Svensson,http://ufcstats.com/fighter-details/bcad7223af3c19da
3454,Daniel Swain,http://ufcstats.com/fighter-details/cc39185f2d7d89e4
3455,Cub Swanson,http://ufcstats.com/fighter-details/d247691a6c0e9034
3456,Mike Swick,http://ufcstats.com/fighter-details/9fe85152f351e737
3457,Floyd Sword,http://ufcstats.com/fighter-details/5330fe7e4c3af81c
3458,Oumar Sy,http://ufcstats.com/fighter-details/46e2011d92463b7e
3459,Bentley Syler,http://ufcstats.com/fighter-details/abd2109bc4cb0291
3460,Kevin Syler,http://ufcstats.com/fighter-details/9094a881a7513de3
3461,Leo Sylvest,http://ufcstats.com/fighter-details/58a36b4ccf5dc30e
3462,Tony Sylvester,http://ufcstats.com/fighter-details/87b7df65c30008c4
3463,Tim Sylvia,http://ufcstats.com/fighter-details/2a542ee8a8b83559
3464,Kevin Szaflarski,http://ufcstats.com/fighter-details/d2d05dda5f887f87
3465,Osamu Tachihikari,http://ufcstats.com/fighter-details/e7bc606d269896aa
3466,Amber Tackett,http://ufcstats.com/fighter-details/bb01bc3c57f39b04
3467,Eugenio Tadeu,http://ufcstats.com/fighter-details/f70144caea5c4c80
3468,Justin Tafa,http://ufcstats.com/fighter-details/e13abac8089a801a
3469,Junior Tafa,http://ufcstats.com/fighter-details/c15fa95b9a12fde4
3470,Khalid Taha,http://ufcstats.com/fighter-details/b4537562f88ac582
3471,Joe Taimanglo,http://ufcstats.com/fighter-details/9bf126927843e184
3472,Tatsuro Taira,http://ufcstats.com/fighter-details/4461d7e47375a895
3473,Mairbek Taisumov,http://ufcstats.com/fighter-details/8f5c8850b2484173
3474,Nobuhiko Takada,http://ufcstats.com/fighter-details/a25b71fe5e31fa97
3475,Yoshiki Takahashi,http://ufcstats.com/fighter-details/6420efac0578988b
3476,Yoko Takahashi,http://ufcstats.com/fighter-details/01f86e2d604e2f3c
3477,Daiju Takase,http://ufcstats.com/fighter-details/4f74c8be51db8a37
3478,Hiroyuki Takaya,http://ufcstats.com/fighter-details/0d16bdb7d32e88e9
3479,Yoshihiro Takayama,http://ufcstats.com/fighter-details/d856a0080ac09ed7
3480,Makoto Takimoto,http://ufcstats.com/fighter-details/a7724f51e32e763e
3481,Oleg Taktarov,http://ufcstats.com/fighter-details/1dc56b59cb28425d
3482,Nordine Taleb,http://ufcstats.com/fighter-details/49858bf46dabf6fb
3483,Tsuyoshi Tamakairiki,http://ufcstats.com/fighter-details/eaa0a728cc91ef60
3484,Eli Tamez,http://ufcstats.com/fighter-details/bfd4d50591033a1f
3485,Kiyoshi Tamura,http://ufcstats.com/fighter-details/30e8b4505f5ccf92
3486,Akitoshi Tamura,http://ufcstats.com/fighter-details/c95fbc085e17a532
3487,Issei Tamura,http://ufcstats.com/fighter-details/57bf89d42364d39e
3488,Jason Tan,http://ufcstats.com/fighter-details/ad3041e61896b975
3489,Akihito Tanaka,http://ufcstats.com/fighter-details/1bf49bf829964144
3490,Michinori Tanaka,http://ufcstats.com/fighter-details/64788ee44b062ded
3491,Evan Tanner,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f
3492,Manny Tapia,http://ufcstats.com/fighter-details/0eec866a077889f0
3493,Gary Tapusoa,http://ufcstats.com/fighter-details/37ac9e0f4fc86171
3494,Miesha Tate,http://ufcstats.com/fighter-details/b96619b3acd7d9da
3495,Deividas Taurosevicius,http://ufcstats.com/fighter-details/ef927e4fe2117ab8
3496,Thiago Tavares,http://ufcstats.com/fighter-details/8a59d346dc976a10
3497,Jeremy Tavares,http://ufcstats.com/fighter-details/681d07e328798ec0
3498,Brad Tavares,http://ufcstats.com/fighter-details/0c6d9ea8306c029e
3499,Paul Taylor,http://ufcstats.com/fighter-details/9b74de674c355425
3500,Jesse Taylor,http://ufcstats.com/fighter-details/dd992d569aaebee6
3501,Torrance Taylor,http://ufcstats.com/fighter-details/88e53ec16b801740
3502,Louis Taylor,http://ufcstats.com/fighter-details/49bddfee9ed54cf3
3503,Anthony Taylor,http://ufcstats.com/fighter-details/637a4d8825464c62
3504,Danielle Taylor,http://ufcstats.com/fighter-details/b76c6268dc1d3c05
3505,J.T Taylor,http://ufcstats.com/fighter-details/17c6e35e4da505b0
3506,James Te Huna,http://ufcstats.com/fighter-details/f5431394fb284bb9
3507,Shawn Teed,http://ufcstats.com/fighter-details/5bb70ebd65075c5c
3508,Glover Teixeira,http://ufcstats.com/fighter-details/7ff97850e8c32bda
3509,John Teixeira,http://ufcstats.com/fighter-details/86061eaba822bfea
3510,Ewerton Teixeira,http://ufcstats.com/fighter-details/de9e331b3e6bae70
3511,Tra Telligman,http://ufcstats.com/fighter-details/1dab0d1d81dd06db
3512,Taneisha Tennant,http://ufcstats.com/fighter-details/87911d22a79d3203
3513,Herman Terrado,http://ufcstats.com/fighter-details/61d6368013f8637f
3514,Dave Terrel,http://ufcstats.com/fighter-details/b9aa0024f295609e
3515,David Terrell,http://ufcstats.com/fighter-details/4123fd4dcc1fe937
3516,James Terry,http://ufcstats.com/fighter-details/5befa793316d3469
3517,Jeff Terry,http://ufcstats.com/fighter-details/60f86c449cd31e23
3518,David Teymur,http://ufcstats.com/fighter-details/2747c60e42d9d75f
3519,Daniel Teymur,http://ufcstats.com/fighter-details/fbf0537e420e698e
3520,Motonobu Tezuka,http://ufcstats.com/fighter-details/d34636a85f0f4c90
3521,Jason Thacker,http://ufcstats.com/fighter-details/f0264252e191da22
3522,Brandon Thatch,http://ufcstats.com/fighter-details/638cfec7ec559d6e
3523,Elias Theodorou,http://ufcstats.com/fighter-details/34f88592c0ab7a54
3524,Nik Theotikos,http://ufcstats.com/fighter-details/ca936c67687789e9
3525,Paulo Thiago,http://ufcstats.com/fighter-details/30a09e43f15f1d75
3526,Din Thomas,http://ufcstats.com/fighter-details/40a604761ca7d64d
3527,Ryan Thomas,http://ufcstats.com/fighter-details/b732b326c362fb62
3528,Noah Thomas,http://ufcstats.com/fighter-details/319c15b8aac5bfde
3529,Joel Thomas ,http://ufcstats.com/fighter-details/2b33e57c4d0a4502
3530,Treston Thomison,http://ufcstats.com/fighter-details/ed5f04f833459877
3531,Nick Thompson,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d
3532,James Thompson,http://ufcstats.com/fighter-details/9e30f69cc0869301
3533,Oli Thompson,http://ufcstats.com/fighter-details/dcdd511ff757f15c
3534,Stephen Thompson,http://ufcstats.com/fighter-details/4a28cb716c19157a
3535,Josh Thomson,http://ufcstats.com/fighter-details/a566371ba2ad7152
3536,Simeon Thoresen,http://ufcstats.com/fighter-details/fea8acf9bfcf09ec
3537,Josh Thornburg,http://ufcstats.com/fighter-details/083e15da67d9b0fa
3538,Gleison Tibau,http://ufcstats.com/fighter-details/75e5fec9f72910ef
3539,Chris Tickle,http://ufcstats.com/fighter-details/1d1b85389a05df69
3540,Nolan Ticman,http://ufcstats.com/fighter-details/9eb069062a0cfc13
3541,Darren Till,http://ufcstats.com/fighter-details/9ce6d5a03af801b7
3542,Brett Tillis,http://ufcstats.com/fighter-details/7b461ccae8270207
3543,Denis Tiuliulin,http://ufcstats.com/fighter-details/0112352cb32f5026
3544,Ryan Tobar,http://ufcstats.com/fighter-details/57481f1f10530c61
3545,Andrew Todhunter,http://ufcstats.com/fighter-details/274ca7b799b402cc
3546,Dusko Todorovic,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f
3547,Tuco Tokkos,http://ufcstats.com/fighter-details/3e8118c1ab52f211
3548,Hideo Tokoro,http://ufcstats.com/fighter-details/2d5fbe2103f97053
3549,Anatoly Tokov,http://ufcstats.com/fighter-details/679ae8c4fd022c6b
3550,Kazuki Tokudome,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b
3551,Tyler Toner,http://ufcstats.com/fighter-details/8e893f269d5696b2
3552,James Toney,http://ufcstats.com/fighter-details/d10b35152277cf98
3553,Masanori Tonooka,http://ufcstats.com/fighter-details/9de7c97e1c0d7927
3554,Carl Toomey,http://ufcstats.com/fighter-details/5ee87e0432205755
3555,Ilia Topuria,http://ufcstats.com/fighter-details/54f64b5e283b0ce7
3556,Anthony Torres,http://ufcstats.com/fighter-details/918d9d89d4d52acc
3557,Miguel Torres,http://ufcstats.com/fighter-details/33b2f68ef95252e0
3558,Ronys Torres,http://ufcstats.com/fighter-details/cce79e827569f26e
3559,Haven Torres,http://ufcstats.com/fighter-details/1ff10dee2f7ae60c
3560,Tecia Torres,http://ufcstats.com/fighter-details/31ef8b67e13495b3
3561,Alex Torres,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8
3562,Abram Torres,http://ufcstats.com/fighter-details/e175a261a280f7cb
3563,Jose Torres,http://ufcstats.com/fighter-details/d2036f31c035e0d1
3564,Desmond Torres,http://ufcstats.com/fighter-details/971aebf56267de20
3565,Manuel Torres,http://ufcstats.com/fighter-details/2e7878927067fdca
3566,Salim Touahri,http://ufcstats.com/fighter-details/cbf1c7ba5408a66f
3567,Dequan Townsend,http://ufcstats.com/fighter-details/3f7dab21b6c971bc
3568,Minoru Toyonaga,http://ufcstats.com/fighter-details/04076783ca83d6ae
3569,Slim Trabelsi,http://ufcstats.com/fighter-details/ff2ec83f44000f78
3570,Roberto Traven,http://ufcstats.com/fighter-details/20ec0061400178ca
3571,Bryan Travers,http://ufcstats.com/fighter-details/008cf84faae9c7a5
3572,Alexander Trevino,http://ufcstats.com/fighter-details/73abb7a5c57fb443
3573,Francisco Trevino,http://ufcstats.com/fighter-details/97a6bbe6e6566a94
3574,Angelo Trevino,http://ufcstats.com/fighter-details/0cf9f5518d6063bb
3575,Frank Trigg,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d
3576,Francisco Trinaldo,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
3577,Damien Trites,http://ufcstats.com/fighter-details/cb1c09c8126dbee0
3578,Michael Trizano,http://ufcstats.com/fighter-details/5bf31a46becc1204
3579,Antonio Trocoli,http://ufcstats.com/fighter-details/6d48a2df51749d91
3580,Tor Troeng,http://ufcstats.com/fighter-details/8abf70f79e9e27c2
3581,Aaron Trujillo,http://ufcstats.com/fighter-details/cc18abc046b382c9
3582,Reynaldo Trujillo,http://ufcstats.com/fighter-details/e6b233a007cb06c4
3583,Abel Trujillo,http://ufcstats.com/fighter-details/e14b5aa06eea9653
3584,Arman Tsarukyan,http://ufcstats.com/fighter-details/eae48ff31db420c2
3585,Chris Tuchscherer,http://ufcstats.com/fighter-details/df05aa15b2d66f57
3586,Jon Tuck,http://ufcstats.com/fighter-details/53ec9cb470e1a4ea
